#,Date-Time (HST),Ch: 1 - Temperature   (°C ),Ch: 2 - Light   (lux)
142,08/13/2022 02:20:59,27.50,0.00
143,08/13/2022 02:21:59,27.50,0.00
144,08/13/2022 02:22:59,27.50,0.00
145,08/13/2022 02:23:59,27.50,0.00
146,08/13/2022 02:24:59,27.54,0.00
147,08/13/2022 02:25:59,27.50,0.00
148,08/13/2022 02:26:59,27.50,0.00
149,08/13/2022 02:27:59,27.50,0.00
150,08/13/2022 02:28:59,27.54,0.00
151,08/13/2022 02:29:59,27.54,0.00
152,08/13/2022 02:30:59,27.54,0.00
153,08/13/2022 02:31:59,27.54,0.20
154,08/13/2022 02:32:59,27.50,0.00
155,08/13/2022 02:33:59,27.50,0.00
156,08/13/2022 02:34:59,27.50,0.00
157,08/13/2022 02:35:59,27.50,0.00
158,08/13/2022 02:36:59,27.50,0.00
159,08/13/2022 02:37:59,27.50,0.00
160,08/13/2022 02:38:59,27.50,0.00
161,08/13/2022 02:39:59,27.50,0.00
162,08/13/2022 02:40:59,27.50,0.00
163,08/13/2022 02:41:59,27.50,0.00
164,08/13/2022 02:42:59,27.50,0.00
165,08/13/2022 02:43:59,27.54,0.00
166,08/13/2022 02:44:59,27.50,0.00
167,08/13/2022 02:45:59,27.54,0.00
168,08/13/2022 02:46:59,27.50,0.00
169,08/13/2022 02:47:59,27.50,0.00
170,08/13/2022 02:48:59,27.50,0.00
171,08/13/2022 02:49:59,27.50,0.00
172,08/13/2022 02:50:59,27.50,0.00
173,08/13/2022 02:51:59,27.54,0.00
174,08/13/2022 02:52:59,27.54,0.00
175,08/13/2022 02:53:59,27.54,0.00
176,08/13/2022 02:54:59,27.54,0.00
177,08/13/2022 02:55:59,27.54,0.00
178,08/13/2022 02:56:59,27.50,0.00
179,08/13/2022 02:57:59,27.50,0.00
180,08/13/2022 02:58:59,27.50,0.00
181,08/13/2022 02:59:59,27.50,0.00
182,08/13/2022 03:00:59,27.58,0.00
183,08/13/2022 03:01:59,27.50,0.00
184,08/13/2022 03:02:59,27.50,0.00
185,08/13/2022 03:03:59,27.50,0.00
186,08/13/2022 03:04:59,27.58,0.00
187,08/13/2022 03:05:59,27.50,0.00
188,08/13/2022 03:06:59,27.50,0.00
189,08/13/2022 03:07:59,27.50,0.00
190,08/13/2022 03:08:59,27.54,0.00
191,08/13/2022 03:09:59,27.50,0.20
192,08/13/2022 03:10:59,27.54,0.00
193,08/13/2022 03:11:59,27.54,0.00
194,08/13/2022 03:12:59,27.50,0.00
195,08/13/2022 03:13:59,27.54,0.00
196,08/13/2022 03:14:59,27.50,0.00
197,08/13/2022 03:15:59,27.50,0.00
198,08/13/2022 03:16:59,27.50,0.00
199,08/13/2022 03:17:59,27.50,0.00
200,08/13/2022 03:18:59,27.50,0.00
201,08/13/2022 03:19:59,27.50,0.00
202,08/13/2022 03:20:59,27.50,0.00
203,08/13/2022 03:21:59,27.54,0.00
204,08/13/2022 03:22:59,27.50,0.00
205,08/13/2022 03:23:59,27.54,0.00
206,08/13/2022 03:24:59,27.50,0.00
207,08/13/2022 03:25:59,27.54,0.00
208,08/13/2022 03:26:59,27.50,0.00
209,08/13/2022 03:27:59,27.50,0.00
210,08/13/2022 03:28:59,27.50,0.00
211,08/13/2022 03:29:59,27.50,0.00
212,08/13/2022 03:30:59,27.50,0.00
213,08/13/2022 03:31:59,27.50,0.00
214,08/13/2022 03:32:59,27.50,0.00
215,08/13/2022 03:33:59,27.50,0.00
216,08/13/2022 03:34:59,27.50,0.00
217,08/13/2022 03:35:59,27.50,0.00
218,08/13/2022 03:36:59,27.50,0.00
219,08/13/2022 03:37:59,27.45,0.00
220,08/13/2022 03:38:59,27.45,0.00
221,08/13/2022 03:39:59,27.50,0.00
222,08/13/2022 03:40:59,27.50,0.00
223,08/13/2022 03:41:59,27.50,0.00
224,08/13/2022 03:42:59,27.50,0.00
225,08/13/2022 03:43:59,27.50,0.00
226,08/13/2022 03:44:59,27.45,0.00
227,08/13/2022 03:45:59,27.45,0.00
228,08/13/2022 03:46:59,27.50,0.00
229,08/13/2022 03:47:59,27.54,0.20
230,08/13/2022 03:48:59,27.50,0.00
231,08/13/2022 03:49:59,27.45,0.00
232,08/13/2022 03:50:59,27.50,0.00
233,08/13/2022 03:51:59,27.50,0.00
234,08/13/2022 03:52:59,27.50,0.00
235,08/13/2022 03:53:59,27.50,0.00
236,08/13/2022 03:54:59,27.50,0.00
237,08/13/2022 03:55:59,27.50,0.00
238,08/13/2022 03:56:59,27.50,0.00
239,08/13/2022 03:57:59,27.45,0.00
240,08/13/2022 03:58:59,27.45,0.00
241,08/13/2022 03:59:59,27.45,0.00
242,08/13/2022 04:00:59,27.50,0.00
243,08/13/2022 04:01:59,27.50,0.00
244,08/13/2022 04:02:59,27.50,0.00
245,08/13/2022 04:03:59,27.45,0.00
246,08/13/2022 04:04:59,27.50,0.00
247,08/13/2022 04:05:59,27.50,0.00
248,08/13/2022 04:06:59,27.50,0.00
249,08/13/2022 04:07:59,27.50,0.00
250,08/13/2022 04:08:59,27.50,0.00
251,08/13/2022 04:09:59,27.50,0.00
252,08/13/2022 04:10:59,27.50,0.00
253,08/13/2022 04:11:59,27.50,0.00
254,08/13/2022 04:12:59,27.50,0.00
255,08/13/2022 04:13:59,27.45,0.00
256,08/13/2022 04:14:59,27.50,0.00
257,08/13/2022 04:15:59,27.45,0.00
258,08/13/2022 04:16:59,27.45,0.00
259,08/13/2022 04:17:59,27.45,0.00
260,08/13/2022 04:18:59,27.45,0.00
261,08/13/2022 04:19:59,27.45,0.00
262,08/13/2022 04:20:59,27.41,0.00
263,08/13/2022 04:21:59,27.45,0.00
264,08/13/2022 04:22:59,27.45,0.00
265,08/13/2022 04:23:59,27.50,0.00
266,08/13/2022 04:24:59,27.45,0.00
267,08/13/2022 04:25:59,27.45,0.00
268,08/13/2022 04:26:59,27.45,0.00
269,08/13/2022 04:27:59,27.45,0.00
270,08/13/2022 04:28:59,27.45,0.00
271,08/13/2022 04:29:59,27.45,0.00
272,08/13/2022 04:30:59,27.50,0.00
273,08/13/2022 04:31:59,27.50,0.00
274,08/13/2022 04:32:59,27.50,0.00
275,08/13/2022 04:33:59,27.41,0.00
276,08/13/2022 04:34:59,27.45,0.00
277,08/13/2022 04:35:59,27.45,0.00
278,08/13/2022 04:36:59,27.50,0.00
279,08/13/2022 04:37:59,27.45,0.00
280,08/13/2022 04:38:59,27.45,0.00
281,08/13/2022 04:39:59,27.45,0.00
282,08/13/2022 04:40:59,27.45,0.00
283,08/13/2022 04:41:59,27.45,0.00
284,08/13/2022 04:42:59,27.45,0.00
285,08/13/2022 04:43:59,27.45,0.00
286,08/13/2022 04:44:59,27.41,0.00
287,08/13/2022 04:45:59,27.45,0.00
288,08/13/2022 04:46:59,27.45,0.00
289,08/13/2022 04:47:59,27.45,0.00
290,08/13/2022 04:48:59,27.41,0.20
291,08/13/2022 04:49:59,27.45,0.00
292,08/13/2022 04:50:59,27.45,0.00
293,08/13/2022 04:51:59,27.50,0.00
294,08/13/2022 04:52:59,27.45,0.00
295,08/13/2022 04:53:59,27.45,0.00
296,08/13/2022 04:54:59,27.45,0.00
297,08/13/2022 04:55:59,27.45,0.00
298,08/13/2022 04:56:59,27.41,0.00
299,08/13/2022 04:57:59,27.41,0.00
300,08/13/2022 04:58:59,27.45,0.00
301,08/13/2022 04:59:59,27.45,0.00
302,08/13/2022 05:00:59,27.45,0.00
303,08/13/2022 05:01:59,27.45,0.00
304,08/13/2022 05:02:59,27.41,0.00
305,08/13/2022 05:03:59,27.45,0.00
306,08/13/2022 05:04:59,27.45,0.00
307,08/13/2022 05:05:59,27.41,0.00
308,08/13/2022 05:06:59,27.45,0.00
309,08/13/2022 05:07:59,27.45,0.00
310,08/13/2022 05:08:59,27.41,0.00
311,08/13/2022 05:09:59,27.41,0.00
312,08/13/2022 05:10:59,27.45,0.00
313,08/13/2022 05:11:59,27.41,0.00
314,08/13/2022 05:12:59,27.45,0.00
315,08/13/2022 05:13:59,27.41,0.00
316,08/13/2022 05:14:59,27.45,0.00
317,08/13/2022 05:15:59,27.50,0.00
318,08/13/2022 05:16:59,27.41,0.00
319,08/13/2022 05:17:59,27.45,0.00
320,08/13/2022 05:18:59,27.41,0.00
321,08/13/2022 05:19:59,27.41,0.00
322,08/13/2022 05:20:59,27.45,0.00
323,08/13/2022 05:21:59,27.45,0.00
324,08/13/2022 05:22:59,27.41,0.00
325,08/13/2022 05:23:59,27.45,0.00
326,08/13/2022 05:24:59,27.45,0.00
327,08/13/2022 05:25:59,27.45,0.00
328,08/13/2022 05:26:59,27.45,0.20
329,08/13/2022 05:27:59,27.45,0.00
330,08/13/2022 05:28:59,27.41,0.00
331,08/13/2022 05:29:59,27.45,0.00
332,08/13/2022 05:30:59,27.45,0.00
333,08/13/2022 05:31:59,27.41,0.00
334,08/13/2022 05:32:59,27.41,0.00
335,08/13/2022 05:33:59,27.45,0.00
336,08/13/2022 05:34:59,27.45,0.00
337,08/13/2022 05:35:59,27.41,0.00
338,08/13/2022 05:36:59,27.45,0.00
339,08/13/2022 05:37:59,27.41,0.00
340,08/13/2022 05:38:59,27.41,0.00
341,08/13/2022 05:39:59,27.41,0.00
342,08/13/2022 05:40:59,27.45,0.00
343,08/13/2022 05:41:59,27.41,0.00
344,08/13/2022 05:42:59,27.45,0.00
345,08/13/2022 05:43:59,27.41,0.00
346,08/13/2022 05:44:59,27.41,0.00
347,08/13/2022 05:45:59,27.41,0.00
348,08/13/2022 05:46:59,27.41,0.00
349,08/13/2022 05:47:59,27.45,0.00
350,08/13/2022 05:48:59,27.41,0.00
351,08/13/2022 05:49:59,27.41,0.00
352,08/13/2022 05:50:59,27.41,0.00
353,08/13/2022 05:51:59,27.41,0.00
354,08/13/2022 05:52:59,27.41,0.20
355,08/13/2022 05:53:59,27.41,0.20
356,08/13/2022 05:54:59,27.41,0.41
357,08/13/2022 05:55:59,27.41,0.41
358,08/13/2022 05:56:59,27.41,0.62
359,08/13/2022 05:57:59,27.37,0.62
360,08/13/2022 05:58:59,27.41,0.62
361,08/13/2022 05:59:59,27.41,0.62
362,08/13/2022 06:00:59,27.41,1.46
363,08/13/2022 06:01:59,27.45,1.67
364,08/13/2022 06:02:59,27.41,2.09
365,08/13/2022 06:03:59,27.41,2.51
366,08/13/2022 06:04:59,27.41,3.14
367,08/13/2022 06:05:59,27.41,1.88
368,08/13/2022 06:06:59,27.41,4.19
369,08/13/2022 06:07:59,27.45,3.56
370,08/13/2022 06:08:59,27.41,4.61
371,08/13/2022 06:09:59,27.41,4.82
372,08/13/2022 06:10:59,27.45,5.68
373,08/13/2022 06:11:59,27.41,6.31
374,08/13/2022 06:12:59,27.41,6.73
375,08/13/2022 06:13:59,27.41,5.89
376,08/13/2022 06:14:59,27.41,8.20
377,08/13/2022 06:15:59,27.41,6.10
378,08/13/2022 06:16:59,27.41,9.27
379,08/13/2022 06:17:59,27.41,8.20
380,08/13/2022 06:18:59,27.45,7.57
381,08/13/2022 06:19:59,27.45,11.61
382,08/13/2022 06:20:59,27.41,11.58
383,08/13/2022 06:21:59,27.45,13.89
384,08/13/2022 06:22:59,27.41,11.58
385,08/13/2022 06:23:59,27.41,14.96
386,08/13/2022 06:24:59,27.41,17.06
387,08/13/2022 06:25:59,27.45,15.17
388,08/13/2022 06:26:59,27.45,19.18
389,08/13/2022 06:27:59,27.41,27.83
390,08/13/2022 06:28:59,27.41,20.86
391,08/13/2022 06:29:59,27.37,21.31
392,08/13/2022 06:30:59,27.37,20.65
393,08/13/2022 06:31:59,27.41,22.77
394,08/13/2022 06:32:59,27.41,22.56
395,08/13/2022 06:33:59,27.41,29.09
396,08/13/2022 06:34:59,27.37,24.48
397,08/13/2022 06:35:59,27.45,29.93
398,08/13/2022 06:36:59,27.45,26.16
399,08/13/2022 06:37:59,27.45,32.50
400,08/13/2022 06:38:59,27.45,33.34
401,08/13/2022 06:39:59,27.37,42.56
402,08/13/2022 06:40:59,27.41,35.38
403,08/13/2022 06:41:59,27.41,38.79
404,08/13/2022 06:42:59,27.41,40.05
405,08/13/2022 06:43:59,27.41,45.50
406,08/13/2022 06:44:59,27.41,42.14
407,08/13/2022 06:45:59,27.41,40.47
408,08/13/2022 06:46:59,27.41,42.98
409,08/13/2022 06:47:59,27.41,38.79
410,08/13/2022 06:48:59,27.41,39.21
411,08/13/2022 06:49:59,27.41,49.32
412,08/13/2022 06:50:59,27.41,40.47
413,08/13/2022 06:51:59,27.41,52.26
414,08/13/2022 06:52:59,27.41,52.32
415,08/13/2022 06:53:59,27.37,70.88
416,08/13/2022 06:54:59,27.41,56.92
417,08/13/2022 06:55:59,27.41,75.90
418,08/13/2022 06:56:59,27.45,59.44
419,08/13/2022 06:57:59,27.41,60.28
420,08/13/2022 06:58:59,27.41,62.02
421,08/13/2022 06:59:59,27.41,68.30
422,08/13/2022 07:00:59,27.41,81.88
423,08/13/2022 07:01:59,27.41,89.40
424,08/13/2022 07:02:59,27.45,69.56
425,08/13/2022 07:03:59,27.41,69.56
426,08/13/2022 07:04:59,27.41,69.98
427,08/13/2022 07:05:59,27.41,75.90
428,08/13/2022 07:06:59,27.45,74.22
429,08/13/2022 07:07:59,27.41,80.10
430,08/13/2022 07:08:59,27.45,85.24
431,08/13/2022 07:09:59,27.45,88.60
432,08/13/2022 07:10:59,27.45,102.12
433,08/13/2022 07:11:59,27.45,91.20
434,08/13/2022 07:12:59,27.41,160.28
435,08/13/2022 07:13:59,27.45,141.76
436,08/13/2022 07:14:59,27.45,105.56
437,08/13/2022 07:15:59,27.45,96.24
438,08/13/2022 07:16:59,27.41,116.48
439,08/13/2022 07:17:59,27.45,113.12
440,08/13/2022 07:18:59,27.45,103.04
441,08/13/2022 07:19:59,27.41,112.28
442,08/13/2022 07:20:59,27.45,107.24
443,08/13/2022 07:21:59,27.45,162.80
444,08/13/2022 07:22:59,27.45,124.12
445,08/13/2022 07:23:59,27.41,102.96
446,08/13/2022 07:24:59,27.45,125.68
447,08/13/2022 07:25:59,27.45,130.84
448,08/13/2022 07:26:59,27.50,124.12
449,08/13/2022 07:27:59,27.45,120.68
450,08/13/2022 07:28:59,27.45,118.16
451,08/13/2022 07:29:59,27.45,111.44
452,08/13/2022 07:30:59,27.41,102.96
453,08/13/2022 07:31:59,27.45,97.92
454,08/13/2022 07:32:59,27.45,96.24
455,08/13/2022 07:33:59,27.45,86.92
456,08/13/2022 07:34:59,27.45,110.60
457,08/13/2022 07:35:59,27.45,87.76
458,08/13/2022 07:36:59,27.45,89.40
459,08/13/2022 07:37:59,27.45,84.40
460,08/13/2022 07:38:59,27.41,80.20
461,08/13/2022 07:39:59,27.41,86.08
462,08/13/2022 07:40:59,27.45,72.54
463,08/13/2022 07:41:59,27.45,106.32
464,08/13/2022 07:42:59,27.45,67.88
465,08/13/2022 07:43:59,27.41,90.24
466,08/13/2022 07:44:59,27.45,91.08
467,08/13/2022 07:45:59,27.41,86.92
468,08/13/2022 07:46:59,27.45,92.76
469,08/13/2022 07:47:59,27.41,85.24
470,08/13/2022 07:48:59,27.50,64.52
471,08/13/2022 07:49:59,27.41,87.76
472,08/13/2022 07:50:59,27.41,71.28
473,08/13/2022 07:51:59,27.45,92.04
474,08/13/2022 07:52:59,27.41,69.56
475,08/13/2022 07:53:59,27.45,94.44
476,08/13/2022 07:54:59,27.45,86.08
477,08/13/2022 07:55:59,27.41,102.96
478,08/13/2022 07:56:59,27.45,83.56
479,08/13/2022 07:57:59,27.41,96.24
480,08/13/2022 07:58:59,27.45,101.28
481,08/13/2022 07:59:59,27.41,100.44
482,08/13/2022 08:00:59,27.45,92.88
483,08/13/2022 08:01:59,27.41,91.92
484,08/13/2022 08:02:59,27.50,105.48
485,08/13/2022 08:03:59,27.45,69.20
486,08/13/2022 08:04:59,27.45,87.76
487,08/13/2022 08:05:59,27.45,56.14
488,08/13/2022 08:06:59,27.41,75.90
489,08/13/2022 08:07:59,27.50,76.74
490,08/13/2022 08:08:59,27.41,78.42
491,08/13/2022 08:09:59,27.45,86.92
492,08/13/2022 08:10:59,27.41,156.12
493,08/13/2022 08:11:59,27.45,145.20
494,08/13/2022 08:12:59,27.45,168.80
495,08/13/2022 08:13:59,27.45,227.92
496,08/13/2022 08:14:59,27.45,248.08
497,08/13/2022 08:15:59,27.50,222.00
498,08/13/2022 08:16:59,27.45,153.48
499,08/13/2022 08:17:59,27.41,138.40
500,08/13/2022 08:18:59,27.50,117.32
501,08/13/2022 08:19:59,27.45,172.16
502,08/13/2022 08:20:59,27.50,205.92
503,08/13/2022 08:21:59,27.45,195.84
504,08/13/2022 08:22:59,27.50,242.16
505,08/13/2022 08:23:59,27.50,169.60
506,08/13/2022 08:24:59,27.50,220.16
507,08/13/2022 08:25:59,27.50,196.64
508,08/13/2022 08:26:59,27.50,254.16
509,08/13/2022 08:27:59,27.45,249.68
510,08/13/2022 08:28:59,27.50,203.36
511,08/13/2022 08:29:59,27.45,200.88
512,08/13/2022 08:30:59,27.50,183.04
513,08/13/2022 08:31:59,27.50,199.20
514,08/13/2022 08:32:59,27.54,204.24
515,08/13/2022 08:33:59,27.50,263.36
516,08/13/2022 08:34:59,27.54,310.56
517,08/13/2022 08:35:59,27.50,322.24
518,08/13/2022 08:36:59,27.54,264.16
519,08/13/2022 08:37:59,27.54,290.40
520,08/13/2022 08:38:59,27.54,328.32
521,08/13/2022 08:39:59,27.50,278.48
522,08/13/2022 08:40:59,27.54,241.36
523,08/13/2022 08:41:59,27.54,198.32
524,08/13/2022 08:42:59,27.54,196.64
525,08/13/2022 08:43:59,27.54,221.20
526,08/13/2022 08:44:59,27.50,191.60
527,08/13/2022 08:45:59,27.54,167.12
528,08/13/2022 08:46:59,27.50,150.96
529,08/13/2022 08:47:59,27.50,141.84
530,08/13/2022 08:48:59,27.50,138.40
531,08/13/2022 08:49:59,27.50,110.60
532,08/13/2022 08:50:59,27.58,121.52
533,08/13/2022 08:51:59,27.50,143.40
534,08/13/2022 08:52:59,27.54,98.64
535,08/13/2022 08:53:59,27.54,132.40
536,08/13/2022 08:54:59,27.54,148.56
537,08/13/2022 08:55:59,27.54,246.40
538,08/13/2022 08:56:59,27.54,242.16
539,08/13/2022 08:57:59,27.54,236.48
540,08/13/2022 08:58:59,27.54,308.88
541,08/13/2022 08:59:59,27.50,393.28
542,08/13/2022 09:00:59,27.54,245.52
543,08/13/2022 09:01:59,27.54,280.32
544,08/13/2022 09:02:59,27.54,248.88
545,08/13/2022 09:03:59,27.50,290.40
546,08/13/2022 09:04:59,27.54,302.96
547,08/13/2022 09:05:59,27.54,290.40
548,08/13/2022 09:06:59,27.50,608.48
549,08/13/2022 09:07:59,27.50,250.56
550,08/13/2022 09:08:59,27.54,394.24
551,08/13/2022 09:09:59,27.50,258.32
552,08/13/2022 09:10:59,27.54,274.24
553,08/13/2022 09:11:59,27.58,221.20
554,08/13/2022 09:12:59,27.54,463.36
555,08/13/2022 09:13:59,27.58,210.96
556,08/13/2022 09:14:59,27.50,214.24
557,08/13/2022 09:15:59,27.54,291.28
558,08/13/2022 09:16:59,27.58,293.76
559,08/13/2022 09:17:59,27.58,329.92
560,08/13/2022 09:18:59,27.58,372.32
561,08/13/2022 09:19:59,27.58,309.92
562,08/13/2022 09:20:59,27.58,1406.08
563,08/13/2022 09:21:59,27.58,2822.40
564,08/13/2022 09:22:59,27.63,680.00
565,08/13/2022 09:23:59,27.63,326.48
566,08/13/2022 09:24:59,27.63,542.56
567,08/13/2022 09:25:59,27.63,1265.60
568,08/13/2022 09:26:59,27.63,1180.80
569,08/13/2022 09:27:59,27.63,808.32
570,08/13/2022 09:28:59,27.63,655.36
571,08/13/2022 09:29:59,27.71,6750.72
572,08/13/2022 09:30:59,27.67,795.52
573,08/13/2022 09:31:59,27.71,1087.68
574,08/13/2022 09:32:59,27.71,723.84
575,08/13/2022 09:33:59,27.80,2239.36
576,08/13/2022 09:34:59,27.75,886.40
577,08/13/2022 09:35:59,27.71,873.92
578,08/13/2022 09:36:59,27.88,1950.72
579,08/13/2022 09:37:59,27.84,922.56
580,08/13/2022 09:38:59,27.80,853.76
581,08/13/2022 09:39:59,27.80,849.60
582,08/13/2022 09:40:59,27.84,1777.92
583,08/13/2022 09:41:59,27.80,738.88
584,08/13/2022 09:42:59,27.84,1188.48
585,08/13/2022 09:43:59,27.75,1544.96
586,08/13/2022 09:44:59,27.84,1601.92
587,08/13/2022 09:45:59,27.84,588.80
588,08/13/2022 09:46:59,27.80,1053.44
589,08/13/2022 09:47:59,27.84,776.32
590,08/13/2022 09:48:59,27.84,860.48
591,08/13/2022 09:49:59,27.80,1191.04
592,08/13/2022 09:50:59,27.88,1050.88
593,08/13/2022 09:51:59,27.88,3720.96
594,08/13/2022 09:52:59,27.84,3193.60
595,08/13/2022 09:53:59,27.84,1058.56
596,08/13/2022 09:54:59,27.84,713.60
597,08/13/2022 09:55:59,27.88,706.88
598,08/13/2022 09:56:59,27.88,4414.72
599,08/13/2022 09:57:59,27.88,951.04
600,08/13/2022 09:58:59,27.84,923.52
601,08/13/2022 09:59:59,27.84,2864.64
602,08/13/2022 10:00:59,27.88,1586.56
603,08/13/2022 10:01:59,27.88,1350.40
