#,Date-Time (HST),Ch: 1 - Temperature   (°C ),Ch: 2 - Light   (lux)
85,08/13/2022 01:23:59,27.58,0.00
86,08/13/2022 01:24:59,27.54,0.00
87,08/13/2022 01:25:59,27.54,0.00
88,08/13/2022 01:26:59,27.54,0.00
89,08/13/2022 01:27:59,27.54,0.00
90,08/13/2022 01:28:59,27.58,0.00
91,08/13/2022 01:29:59,27.54,0.00
92,08/13/2022 01:30:59,27.54,0.00
93,08/13/2022 01:31:59,27.54,0.00
94,08/13/2022 01:32:59,27.54,0.00
95,08/13/2022 01:33:59,27.54,0.00
96,08/13/2022 01:34:59,27.54,0.00
97,08/13/2022 01:35:59,27.54,0.00
98,08/13/2022 01:36:59,27.54,0.00
99,08/13/2022 01:37:59,27.54,0.00
100,08/13/2022 01:38:59,27.54,0.00
101,08/13/2022 01:39:59,27.58,0.00
102,08/13/2022 01:40:59,27.58,0.00
103,08/13/2022 01:41:59,27.58,0.00
104,08/13/2022 01:42:59,27.54,0.00
105,08/13/2022 01:43:59,27.54,0.00
106,08/13/2022 01:44:59,27.54,0.00
107,08/13/2022 01:45:59,27.54,0.00
108,08/13/2022 01:46:59,27.58,0.00
109,08/13/2022 01:47:59,27.58,0.00
110,08/13/2022 01:48:59,27.54,0.00
111,08/13/2022 01:49:59,27.54,0.00
112,08/13/2022 01:50:59,27.58,0.00
113,08/13/2022 01:51:59,27.54,0.00
114,08/13/2022 01:52:59,27.54,0.00
115,08/13/2022 01:53:59,27.54,0.00
116,08/13/2022 01:54:59,27.54,0.00
117,08/13/2022 01:55:59,27.58,0.00
118,08/13/2022 01:56:59,27.54,0.00
119,08/13/2022 01:57:59,27.54,0.00
120,08/13/2022 01:58:59,27.58,0.00
121,08/13/2022 01:59:59,27.54,0.00
122,08/13/2022 02:00:59,27.54,0.00
123,08/13/2022 02:01:59,27.54,0.00
124,08/13/2022 02:02:59,27.54,0.00
125,08/13/2022 02:03:59,27.54,0.00
126,08/13/2022 02:04:59,27.54,0.00
127,08/13/2022 02:05:59,27.54,0.00
128,08/13/2022 02:06:59,27.58,0.00
129,08/13/2022 02:07:59,27.54,0.00
130,08/13/2022 02:08:59,27.54,0.00
131,08/13/2022 02:09:59,27.54,0.00
132,08/13/2022 02:10:59,27.54,0.00
133,08/13/2022 02:11:59,27.54,0.00
134,08/13/2022 02:12:59,27.58,0.00
135,08/13/2022 02:13:59,27.54,0.00
136,08/13/2022 02:14:59,27.58,0.00
137,08/13/2022 02:15:59,27.54,0.00
138,08/13/2022 02:16:59,27.54,0.00
139,08/13/2022 02:17:59,27.54,0.00
140,08/13/2022 02:18:59,27.58,0.00
141,08/13/2022 02:19:59,27.54,0.00
142,08/13/2022 02:20:59,27.54,0.00
143,08/13/2022 02:21:59,27.58,0.00
144,08/13/2022 02:22:59,27.58,0.00
145,08/13/2022 02:23:59,27.58,0.00
146,08/13/2022 02:24:59,27.58,0.00
147,08/13/2022 02:25:59,27.54,0.00
148,08/13/2022 02:26:59,27.54,0.00
149,08/13/2022 02:27:59,27.54,0.00
150,08/13/2022 02:28:59,27.63,0.00
151,08/13/2022 02:29:59,27.54,0.00
152,08/13/2022 02:30:59,27.54,0.00
153,08/13/2022 02:31:59,27.58,0.00
154,08/13/2022 02:32:59,27.58,0.00
155,08/13/2022 02:33:59,27.54,0.00
156,08/13/2022 02:34:59,27.58,0.00
157,08/13/2022 02:35:59,27.58,0.00
158,08/13/2022 02:36:59,27.58,0.00
159,08/13/2022 02:37:59,27.54,0.00
160,08/13/2022 02:38:59,27.58,0.00
161,08/13/2022 02:39:59,27.54,0.00
162,08/13/2022 02:40:59,27.54,0.00
163,08/13/2022 02:41:59,27.58,0.00
164,08/13/2022 02:42:59,27.58,0.00
165,08/13/2022 02:43:59,27.58,0.00
166,08/13/2022 02:44:59,27.63,0.00
167,08/13/2022 02:45:59,27.58,0.00
168,08/13/2022 02:46:59,27.58,0.00
169,08/13/2022 02:47:59,27.58,0.00
170,08/13/2022 02:48:59,27.58,0.00
171,08/13/2022 02:49:59,27.58,0.00
172,08/13/2022 02:50:59,27.58,0.00
173,08/13/2022 02:51:59,27.58,0.00
174,08/13/2022 02:52:59,27.58,0.00
175,08/13/2022 02:53:59,27.54,0.00
176,08/13/2022 02:54:59,27.58,0.00
177,08/13/2022 02:55:59,27.63,0.00
178,08/13/2022 02:56:59,27.58,0.00
179,08/13/2022 02:57:59,27.58,0.00
180,08/13/2022 02:58:59,27.58,0.00
181,08/13/2022 02:59:59,27.58,0.00
182,08/13/2022 03:00:59,27.63,0.00
183,08/13/2022 03:01:59,27.58,0.00
184,08/13/2022 03:02:59,27.58,0.00
185,08/13/2022 03:03:59,27.58,0.00
186,08/13/2022 03:04:59,27.58,0.00
187,08/13/2022 03:05:59,27.58,0.00
188,08/13/2022 03:06:59,27.58,0.00
189,08/13/2022 03:07:59,27.54,0.00
190,08/13/2022 03:08:59,27.63,0.00
191,08/13/2022 03:09:59,27.58,0.00
192,08/13/2022 03:10:59,27.58,0.00
193,08/13/2022 03:11:59,27.54,0.00
194,08/13/2022 03:12:59,27.58,0.00
195,08/13/2022 03:13:59,27.58,0.00
196,08/13/2022 03:14:59,27.58,0.00
197,08/13/2022 03:15:59,27.58,0.00
198,08/13/2022 03:16:59,27.54,0.00
199,08/13/2022 03:17:59,27.54,0.00
200,08/13/2022 03:18:59,27.58,0.00
201,08/13/2022 03:19:59,27.58,0.00
202,08/13/2022 03:20:59,27.54,0.00
203,08/13/2022 03:21:59,27.58,0.00
204,08/13/2022 03:22:59,27.54,0.00
205,08/13/2022 03:23:59,27.58,0.00
206,08/13/2022 03:24:59,27.58,0.00
207,08/13/2022 03:25:59,27.54,0.00
208,08/13/2022 03:26:59,27.54,0.00
209,08/13/2022 03:27:59,27.58,0.00
210,08/13/2022 03:28:59,27.58,0.00
211,08/13/2022 03:29:59,27.54,0.00
212,08/13/2022 03:30:59,27.54,0.00
213,08/13/2022 03:31:59,27.54,0.00
214,08/13/2022 03:32:59,27.58,0.00
215,08/13/2022 03:33:59,27.54,0.00
216,08/13/2022 03:34:59,27.54,0.00
217,08/13/2022 03:35:59,27.54,0.00
218,08/13/2022 03:36:59,27.58,0.00
219,08/13/2022 03:37:59,27.58,0.00
220,08/13/2022 03:38:59,27.58,0.00
221,08/13/2022 03:39:59,27.54,0.00
222,08/13/2022 03:40:59,27.54,0.00
223,08/13/2022 03:41:59,27.54,0.00
224,08/13/2022 03:42:59,27.58,0.00
225,08/13/2022 03:43:59,27.54,0.00
226,08/13/2022 03:44:59,27.54,0.00
227,08/13/2022 03:45:59,27.54,0.00
228,08/13/2022 03:46:59,27.54,0.00
229,08/13/2022 03:47:59,27.54,0.00
230,08/13/2022 03:48:59,27.54,0.00
231,08/13/2022 03:49:59,27.54,0.00
232,08/13/2022 03:50:59,27.54,0.00
233,08/13/2022 03:51:59,27.58,0.00
234,08/13/2022 03:52:59,27.58,0.00
235,08/13/2022 03:53:59,27.54,0.00
236,08/13/2022 03:54:59,27.50,0.00
237,08/13/2022 03:55:59,27.54,0.00
238,08/13/2022 03:56:59,27.54,0.00
239,08/13/2022 03:57:59,27.54,0.00
240,08/13/2022 03:58:59,27.54,0.00
241,08/13/2022 03:59:59,27.58,0.00
242,08/13/2022 04:00:59,27.54,0.00
243,08/13/2022 04:01:59,27.54,0.00
244,08/13/2022 04:02:59,27.54,0.00
245,08/13/2022 04:03:59,27.54,0.00
246,08/13/2022 04:04:59,27.58,0.00
247,08/13/2022 04:05:59,27.58,0.00
248,08/13/2022 04:06:59,27.50,0.00
249,08/13/2022 04:07:59,27.54,0.00
250,08/13/2022 04:08:59,27.54,0.00
251,08/13/2022 04:09:59,27.50,0.00
252,08/13/2022 04:10:59,27.54,0.00
253,08/13/2022 04:11:59,27.54,0.00
254,08/13/2022 04:12:59,27.58,0.00
255,08/13/2022 04:13:59,27.58,0.00
256,08/13/2022 04:14:59,27.54,0.00
257,08/13/2022 04:15:59,27.54,0.00
258,08/13/2022 04:16:59,27.54,0.00
259,08/13/2022 04:17:59,27.54,0.00
260,08/13/2022 04:18:59,27.54,0.00
261,08/13/2022 04:19:59,27.54,0.00
262,08/13/2022 04:20:59,27.54,0.00
263,08/13/2022 04:21:59,27.50,0.00
264,08/13/2022 04:22:59,27.54,0.00
265,08/13/2022 04:23:59,27.54,0.00
266,08/13/2022 04:24:59,27.58,0.00
267,08/13/2022 04:25:59,27.54,0.00
268,08/13/2022 04:26:59,27.54,0.00
269,08/13/2022 04:27:59,27.54,0.00
270,08/13/2022 04:28:59,27.50,0.00
271,08/13/2022 04:29:59,27.54,0.00
272,08/13/2022 04:30:59,27.54,0.00
273,08/13/2022 04:31:59,27.50,0.00
274,08/13/2022 04:32:59,27.50,0.00
275,08/13/2022 04:33:59,27.50,0.00
276,08/13/2022 04:34:59,27.58,0.00
277,08/13/2022 04:35:59,27.54,0.00
278,08/13/2022 04:36:59,27.50,0.00
279,08/13/2022 04:37:59,27.54,0.00
280,08/13/2022 04:38:59,27.54,0.00
281,08/13/2022 04:39:59,27.50,0.00
282,08/13/2022 04:40:59,27.50,0.00
283,08/13/2022 04:41:59,27.54,0.00
284,08/13/2022 04:42:59,27.54,0.00
285,08/13/2022 04:43:59,27.50,0.00
286,08/13/2022 04:44:59,27.54,0.00
287,08/13/2022 04:45:59,27.54,0.00
288,08/13/2022 04:46:59,27.50,0.00
289,08/13/2022 04:47:59,27.50,0.00
290,08/13/2022 04:48:59,27.54,0.00
291,08/13/2022 04:49:59,27.50,0.00
292,08/13/2022 04:50:59,27.54,0.00
293,08/13/2022 04:51:59,27.50,0.00
294,08/13/2022 04:52:59,27.54,0.00
295,08/13/2022 04:53:59,27.50,0.00
296,08/13/2022 04:54:59,27.54,0.00
297,08/13/2022 04:55:59,27.54,0.00
298,08/13/2022 04:56:59,27.50,0.00
299,08/13/2022 04:57:59,27.50,0.00
300,08/13/2022 04:58:59,27.45,0.00
301,08/13/2022 04:59:59,27.50,0.00
302,08/13/2022 05:00:59,27.50,0.00
303,08/13/2022 05:01:59,27.45,0.00
304,08/13/2022 05:02:59,27.50,0.00
305,08/13/2022 05:03:59,27.54,0.00
306,08/13/2022 05:04:59,27.50,0.00
307,08/13/2022 05:05:59,27.50,0.00
308,08/13/2022 05:06:59,27.50,0.00
309,08/13/2022 05:07:59,27.45,0.00
310,08/13/2022 05:08:59,27.45,0.00
311,08/13/2022 05:09:59,27.50,0.00
312,08/13/2022 05:10:59,27.54,0.00
313,08/13/2022 05:11:59,27.45,0.00
314,08/13/2022 05:12:59,27.50,0.00
315,08/13/2022 05:13:59,27.50,0.00
316,08/13/2022 05:14:59,27.50,0.00
317,08/13/2022 05:15:59,27.54,0.00
318,08/13/2022 05:16:59,27.45,0.00
319,08/13/2022 05:17:59,27.45,0.00
320,08/13/2022 05:18:59,27.50,0.00
321,08/13/2022 05:19:59,27.50,0.00
322,08/13/2022 05:20:59,27.50,0.00
323,08/13/2022 05:21:59,27.50,0.00
324,08/13/2022 05:22:59,27.50,0.00
325,08/13/2022 05:23:59,27.50,0.00
326,08/13/2022 05:24:59,27.50,0.00
327,08/13/2022 05:25:59,27.45,0.00
328,08/13/2022 05:26:59,27.50,0.00
329,08/13/2022 05:27:59,27.50,0.00
330,08/13/2022 05:28:59,27.45,0.00
331,08/13/2022 05:29:59,27.50,0.00
332,08/13/2022 05:30:59,27.50,0.00
333,08/13/2022 05:31:59,27.50,0.00
334,08/13/2022 05:32:59,27.54,0.00
335,08/13/2022 05:33:59,27.45,0.00
336,08/13/2022 05:34:59,27.50,0.00
337,08/13/2022 05:35:59,27.50,0.00
338,08/13/2022 05:36:59,27.54,0.00
339,08/13/2022 05:37:59,27.50,0.00
340,08/13/2022 05:38:59,27.50,0.00
341,08/13/2022 05:39:59,27.45,0.00
342,08/13/2022 05:40:59,27.45,0.00
343,08/13/2022 05:41:59,27.50,0.00
344,08/13/2022 05:42:59,27.50,0.00
345,08/13/2022 05:43:59,27.54,0.00
346,08/13/2022 05:44:59,27.50,0.00
347,08/13/2022 05:45:59,27.50,0.00
348,08/13/2022 05:46:59,27.50,0.00
349,08/13/2022 05:47:59,27.50,0.00
350,08/13/2022 05:48:59,27.45,0.00
351,08/13/2022 05:49:59,27.45,0.00
352,08/13/2022 05:50:59,27.50,0.00
353,08/13/2022 05:51:59,27.50,0.00
354,08/13/2022 05:52:59,27.50,0.00
355,08/13/2022 05:53:59,27.50,0.00
356,08/13/2022 05:54:59,27.50,0.00
357,08/13/2022 05:55:59,27.50,0.20
358,08/13/2022 05:56:59,27.45,0.41
359,08/13/2022 05:57:59,27.50,0.20
360,08/13/2022 05:58:59,27.45,0.83
361,08/13/2022 05:59:59,27.45,0.62
362,08/13/2022 06:00:59,27.50,1.04
363,08/13/2022 06:01:59,27.45,1.67
364,08/13/2022 06:02:59,27.54,2.09
365,08/13/2022 06:03:59,27.50,1.88
366,08/13/2022 06:04:59,27.45,2.30
367,08/13/2022 06:05:59,27.45,3.14
368,08/13/2022 06:06:59,27.50,3.14
369,08/13/2022 06:07:59,27.41,3.56
370,08/13/2022 06:08:59,27.50,5.05
371,08/13/2022 06:09:59,27.45,4.61
372,08/13/2022 06:10:59,27.45,5.68
373,08/13/2022 06:11:59,27.45,7.36
374,08/13/2022 06:12:59,27.45,4.63
375,08/13/2022 06:13:59,27.45,6.10
376,08/13/2022 06:14:59,27.45,7.36
377,08/13/2022 06:15:59,27.45,8.22
378,08/13/2022 06:16:59,27.45,7.59
379,08/13/2022 06:17:59,27.50,9.06
380,08/13/2022 06:18:59,27.50,7.38
381,08/13/2022 06:19:59,27.45,11.81
382,08/13/2022 06:20:59,27.50,12.02
383,08/13/2022 06:21:59,27.50,11.78
384,08/13/2022 06:22:59,27.54,13.91
385,08/13/2022 06:23:59,27.50,18.10
386,08/13/2022 06:24:59,27.45,16.45
387,08/13/2022 06:25:59,27.45,22.10
388,08/13/2022 06:26:59,27.45,22.10
389,08/13/2022 06:27:59,27.45,21.27
390,08/13/2022 06:28:59,27.50,20.85
391,08/13/2022 06:29:59,27.50,24.23
392,08/13/2022 06:30:59,27.45,18.54
393,08/13/2022 06:31:59,27.50,24.44
394,08/13/2022 06:32:59,27.50,28.42
395,08/13/2022 06:33:59,27.50,23.99
396,08/13/2022 06:34:59,27.50,23.15
397,08/13/2022 06:35:59,27.45,16.66
398,08/13/2022 06:36:59,27.50,25.46
399,08/13/2022 06:37:59,27.50,29.49
400,08/13/2022 06:38:59,27.50,32.01
401,08/13/2022 06:39:59,27.50,40.86
402,08/13/2022 06:40:59,27.45,34.99
403,08/13/2022 06:41:59,27.50,43.00
404,08/13/2022 06:42:59,27.45,32.48
405,08/13/2022 06:43:59,27.50,40.86
406,08/13/2022 06:44:59,27.50,42.54
407,08/13/2022 06:45:59,27.45,26.14
408,08/13/2022 06:46:59,27.45,35.41
409,08/13/2022 06:47:59,27.50,30.33
410,08/13/2022 06:48:59,27.50,47.62
411,08/13/2022 06:49:59,27.45,44.26
412,08/13/2022 06:50:59,27.50,41.70
413,08/13/2022 06:51:59,27.50,52.70
414,08/13/2022 06:52:59,27.50,67.48
415,08/13/2022 06:53:59,27.50,70.82
416,08/13/2022 06:54:59,27.50,76.32
417,08/13/2022 06:55:59,27.50,55.64
418,08/13/2022 06:56:59,27.50,56.88
419,08/13/2022 06:57:59,27.54,57.30
420,08/13/2022 06:58:59,27.45,78.36
421,08/13/2022 06:59:59,27.50,69.52
422,08/13/2022 07:00:59,27.45,80.88
423,08/13/2022 07:01:59,27.45,82.64
424,08/13/2022 07:02:59,27.50,99.52
425,08/13/2022 07:03:59,27.50,82.64
426,08/13/2022 07:04:59,27.54,59.04
427,08/13/2022 07:05:59,27.50,88.52
428,08/13/2022 07:06:59,27.45,67.00
429,08/13/2022 07:07:59,27.54,84.32
430,08/13/2022 07:08:59,27.50,76.32
431,08/13/2022 07:09:59,27.50,79.20
432,08/13/2022 07:10:59,27.50,125.60
433,08/13/2022 07:11:59,27.50,111.28
434,08/13/2022 07:12:59,27.50,123.12
435,08/13/2022 07:13:59,27.50,128.24
436,08/13/2022 07:14:59,27.54,115.56
437,08/13/2022 07:15:59,27.50,128.24
438,08/13/2022 07:16:59,27.50,129.92
439,08/13/2022 07:17:59,27.50,146.80
440,08/13/2022 07:18:59,27.54,93.64
441,08/13/2022 07:19:59,27.54,131.60
442,08/13/2022 07:20:59,27.54,116.40
443,08/13/2022 07:21:59,27.50,107.08
444,08/13/2022 07:22:59,27.54,126.56
445,08/13/2022 07:23:59,27.50,107.08
446,08/13/2022 07:24:59,27.54,118.92
447,08/13/2022 07:25:59,27.50,121.44
448,08/13/2022 07:26:59,27.50,158.52
449,08/13/2022 07:27:59,27.50,104.56
450,08/13/2022 07:28:59,27.50,129.80
451,08/13/2022 07:29:59,27.50,98.68
452,08/13/2022 07:30:59,27.54,120.60
453,08/13/2022 07:31:59,27.45,64.54
454,08/13/2022 07:32:59,27.54,90.20
455,08/13/2022 07:33:59,27.54,86.84
456,08/13/2022 07:34:59,27.50,75.02
457,08/13/2022 07:35:59,27.50,101.20
458,08/13/2022 07:36:59,27.50,78.36
459,08/13/2022 07:37:59,27.50,108.84
460,08/13/2022 07:38:59,27.50,102.88
461,08/13/2022 07:39:59,27.50,89.36
462,08/13/2022 07:40:59,27.50,116.40
463,08/13/2022 07:41:59,27.50,187.28
464,08/13/2022 07:42:59,27.54,84.32
465,08/13/2022 07:43:59,27.54,97.00
466,08/13/2022 07:44:59,27.50,222.56
467,08/13/2022 07:45:59,27.50,84.32
468,08/13/2022 07:46:59,27.54,89.36
469,08/13/2022 07:47:59,27.50,179.60
470,08/13/2022 07:48:59,27.54,90.20
471,08/13/2022 07:49:59,27.54,248.96
472,08/13/2022 07:50:59,27.54,156.84
473,08/13/2022 07:51:59,27.50,89.48
474,08/13/2022 07:52:59,27.50,81.72
475,08/13/2022 07:53:59,27.50,88.52
476,08/13/2022 07:54:59,27.50,97.76
477,08/13/2022 07:55:59,27.54,109.60
478,08/13/2022 07:56:59,27.50,108.76
479,08/13/2022 07:57:59,27.54,99.52
480,08/13/2022 07:58:59,27.54,96.08
481,08/13/2022 07:59:59,27.50,137.68
482,08/13/2022 08:00:59,27.50,116.40
483,08/13/2022 08:01:59,27.54,130.64
484,08/13/2022 08:02:59,27.54,92.72
485,08/13/2022 08:03:59,27.50,223.44
486,08/13/2022 08:04:59,27.50,95.24
487,08/13/2022 08:05:59,27.54,127.40
488,08/13/2022 08:06:59,27.54,74.18
489,08/13/2022 08:07:59,27.50,79.20
490,08/13/2022 08:08:59,27.54,77.54
491,08/13/2022 08:09:59,27.54,82.56
492,08/13/2022 08:10:59,27.50,123.12
493,08/13/2022 08:11:59,27.50,172.88
494,08/13/2022 08:12:59,27.54,247.84
495,08/13/2022 08:13:59,27.54,216.64
496,08/13/2022 08:14:59,27.54,211.60
497,08/13/2022 08:15:59,27.54,219.20
498,08/13/2022 08:16:59,27.54,118.92
499,08/13/2022 08:17:59,27.54,161.88
500,08/13/2022 08:18:59,27.54,117.32
501,08/13/2022 08:19:59,27.54,161.04
502,08/13/2022 08:20:59,27.54,190.64
503,08/13/2022 08:21:59,27.54,196.56
504,08/13/2022 08:22:59,27.54,194.00
505,08/13/2022 08:23:59,27.58,180.40
506,08/13/2022 08:24:59,27.58,141.64
507,08/13/2022 08:25:59,27.58,251.20
508,08/13/2022 08:26:59,27.63,344.80
509,08/13/2022 08:27:59,27.58,301.12
510,08/13/2022 08:28:59,27.54,146.80
511,08/13/2022 08:29:59,27.58,252.32
512,08/13/2022 08:30:59,27.54,174.56
513,08/13/2022 08:31:59,27.58,240.32
514,08/13/2022 08:32:59,27.58,269.04
515,08/13/2022 08:33:59,27.58,301.92
516,08/13/2022 08:34:59,27.58,349.12
517,08/13/2022 08:35:59,27.58,308.64
518,08/13/2022 08:36:59,27.58,247.04
519,08/13/2022 08:37:59,27.58,247.28
520,08/13/2022 08:38:59,27.58,339.84
521,08/13/2022 08:39:59,27.63,349.12
522,08/13/2022 08:40:59,27.58,258.16
523,08/13/2022 08:41:59,27.58,246.24
524,08/13/2022 08:42:59,27.58,253.12
525,08/13/2022 08:43:59,27.58,192.32
526,08/13/2022 08:44:59,27.63,227.76
527,08/13/2022 08:45:59,27.58,239.52
528,08/13/2022 08:46:59,27.58,178.96
529,08/13/2022 08:47:59,27.63,216.64
530,08/13/2022 08:48:59,27.58,231.92
531,08/13/2022 08:49:59,27.63,204.88
532,08/13/2022 08:50:59,27.58,198.24
533,08/13/2022 08:51:59,27.63,288.56
534,08/13/2022 08:52:59,27.58,115.56
535,08/13/2022 08:53:59,27.58,137.44
536,08/13/2022 08:54:59,27.67,235.28
537,08/13/2022 08:55:59,27.63,254.80
538,08/13/2022 08:56:59,27.58,184.80
539,08/13/2022 08:57:59,27.63,463.84
540,08/13/2022 08:58:59,27.63,291.04
541,08/13/2022 08:59:59,27.54,396.48
542,08/13/2022 09:00:59,27.58,180.80
543,08/13/2022 09:01:59,27.63,298.56
544,08/13/2022 09:02:59,27.58,301.92
545,08/13/2022 09:03:59,27.58,284.16
546,08/13/2022 09:04:59,27.63,300.08
547,08/13/2022 09:05:59,27.63,323.76
548,08/13/2022 09:06:59,27.63,279.28
549,08/13/2022 09:07:59,27.63,227.76
550,08/13/2022 09:08:59,27.63,267.36
551,08/13/2022 09:09:59,27.63,233.60
552,08/13/2022 09:10:59,27.63,294.40
553,08/13/2022 09:11:59,27.63,264.88
554,08/13/2022 09:12:59,27.58,267.36
555,08/13/2022 09:13:59,27.67,509.12
556,08/13/2022 09:14:59,27.67,259.60
557,08/13/2022 09:15:59,27.63,270.72
558,08/13/2022 09:16:59,27.67,288.56
559,08/13/2022 09:17:59,27.63,301.12
560,08/13/2022 09:18:59,27.67,326.48
561,08/13/2022 09:19:59,27.67,307.84
562,08/13/2022 09:20:59,27.67,284.96
563,08/13/2022 09:21:59,27.67,400.64
564,08/13/2022 09:22:59,27.67,333.92
565,08/13/2022 09:23:59,27.67,236.16
566,08/13/2022 09:24:59,27.67,332.96
567,08/13/2022 09:25:59,27.63,300.08
568,08/13/2022 09:26:59,27.71,252.08
569,08/13/2022 09:27:59,27.67,291.92
570,08/13/2022 09:28:59,27.71,305.28
571,08/13/2022 09:29:59,27.67,378.56
572,08/13/2022 09:30:59,27.67,922.88
573,08/13/2022 09:31:59,27.67,370.24
574,08/13/2022 09:32:59,27.67,360.00
575,08/13/2022 09:33:59,27.71,434.08
576,08/13/2022 09:34:59,27.71,326.24
577,08/13/2022 09:35:59,27.71,338.24
578,08/13/2022 09:36:59,27.71,224.40
579,08/13/2022 09:37:59,27.67,575.04
580,08/13/2022 09:38:59,27.75,349.12
581,08/13/2022 09:39:59,27.71,344.00
582,08/13/2022 09:40:59,27.71,291.68
583,08/13/2022 09:41:59,27.71,380.48
584,08/13/2022 09:42:59,27.75,306.96
585,08/13/2022 09:43:59,27.71,371.68
586,08/13/2022 09:44:59,27.71,404.00
587,08/13/2022 09:45:59,27.71,424.96
588,08/13/2022 09:46:59,27.75,456.00
589,08/13/2022 09:47:59,27.80,1024.96
590,08/13/2022 09:48:59,27.80,521.76
591,08/13/2022 09:49:59,27.75,513.44
592,08/13/2022 09:50:59,27.80,862.40
593,08/13/2022 09:51:59,27.80,932.80
594,08/13/2022 09:52:59,27.84,519.20
595,08/13/2022 09:53:59,27.80,715.20
596,08/13/2022 09:54:59,27.80,718.40
597,08/13/2022 09:55:59,27.80,943.36
598,08/13/2022 09:56:59,27.84,1021.76
599,08/13/2022 09:57:59,27.80,666.56
600,08/13/2022 09:58:59,27.84,920.96
601,08/13/2022 09:59:59,27.84,1139.84
602,08/13/2022 10:00:59,27.84,688.96
603,08/13/2022 10:01:59,27.84,1046.08
604,08/13/2022 10:02:59,27.84,836.48
